FOF_Halo_IDs,mass_ratio
867.0,0.02190537736804376
868.0,0.014567786193793274
869.0,0.008081078978009153
870.0,0.03044393411546058
871.0,0.031948872992888296
872.0,0.024477232573188446
873.0,0.01962028114090951
874.0,0.006847708867028512
875.0,0.06593009385122514
876.0,0.005240138566476142
877.0,0.012064362838727515
878.0,0.006114660445593165
879.0,0.008403888968924477
880.0,0.005801409701067414
881.0,0.016363022131458314
882.0,0.020236633545473077
883.0,0.054300249015753144
884.0,0.069553010497504
885.0,0.008673254851967113
886.0,0.021310476042366217
887.0,0.012966515320605727
888.0,0.02129376903697842
889.0,0.08423683629521994
890.0,0.06090953476385419
891.0,0.03379490854201798
892.0,0.008432832747311976
893.0,0.02748465149321178
894.0,0.009526084077502502
895.0,0.02022975982791636
896.0,0.010918047746481615
897.0,0.039845224091216554
898.0,0.007275451972900383
899.0,0.03976245484813341
900.0,0.004718493692531361
901.0,0.03635064712088726
902.0,0.004135260806532023
903.0,0.052091154887587664
904.0,0.017875175588707194
905.0,0.04078608096889801
906.0,0.1668602890058356
907.0,0.02209029739994221
908.0,0.020045722387361964
909.0,0.07140358181334468
910.0,0.06891250204788746
911.0,0.014362119264897633
912.0,0.04999025195189815
913.0,0.00720037675758336
914.0,0.016957851598116653
915.0,0.07977463363909107
916.0,0.011414106358394882
917.0,0.018614589622798137
918.0,0.01062470969178311
919.0,0.011334065275732145
920.0,0.04094391154480975
921.0,0.5789421529901456
922.0,0.010892878298167865
923.0,0.013548490522987552
924.0,0.06057273746465497
925.0,0.012365508684563521
926.0,0.04226326355777788
927.0,0.1119826292418725
928.0,0.046957321156829025
929.0,0.01315883018196571
930.0,0.011139782914125762
931.0,0.033272171513477285
932.0,0.019125379087209193
933.0,0.013145863002395718
934.0,0.019980284978054087
935.0,0.009158045646110438
936.0,0.10145238673708877
937.0,0.006746611417909967
938.0,0.04443700156737698
939.0,0.03962585355248817
940.0,0.0872411132973252
941.0,0.03826448018490295
942.0,0.0068530997953888525
943.0,0.04449941904731183
944.0,0.035457690835433486
945.0,0.016975148643159674
946.0,0.028184238287315432
947.0,0.012628412211873748
948.0,0.08308700081874465
949.0,0.00786699284864437
950.0,0.014596843954584226
951.0,0.01958578808293797
952.0,0.07664576632908005
953.0,0.011327904850009335
954.0,0.03526439469874846
955.0,0.08332217332535158
956.0,0.014270347084297304
957.0,0.2239865449752333
958.0,0.007720842035637484
959.0,0.03147562527451431
960.0,0.030246890665792003
961.0,0.03209619790757207
962.0,0.02239217947793126
963.0,0.007296231502187883
964.0,0.02384420831140491
965.0,0.012488249187533853
966.0,0.010933993227032346
967.0,0.06165809424274469
968.0,0.13304949077888398
969.0,0.01938500648417375
970.0,0.010297826017595763
971.0,0.013487162108056625
972.0,0.05292017242807256
973.0,0.08506545543135684
974.0,0.017477057572585265
975.0,0.014013748753855578
976.0,0.05667733415435723
977.0,0.008686216106383308
978.0,0.028209136621010135
979.0,0.013666684325903037
980.0,0.009119282076770915
981.0,0.004032723635468636
982.0,0.024200248304282513
983.0,0.014131855377907978
984.0,0.025398882967580094
985.0,0.026852676904284348
986.0,0.012481626547915342
987.0,0.0021167321417528448
988.0,0.015131005065343654
989.0,0.008041340103113392
990.0,0.022122800131818537
991.0,0.029642703789718464
992.0,0.0024827193824185595
993.0,0.016316474271137933
994.0,0.04017374605333438
995.0,0.009548038487276124
996.0,0.02762974561615727
997.0,0.010215141899116221
998.0,0.015863715375458862
999.0,0.034260845495145964
1000.0,0.038486554891249566
1001.0,0.03358838109061848
1002.0,0.010112798804672961
1003.0,0.012971543276910979
1004.0,0.046056187438323966
1005.0,0.028024858916702932
1007.0,0.03418971314208537
1008.0,0.010029897739488192
1009.0,0.05795676686318194
1010.0,0.005266513898705095
1011.0,0.010627928220265377
1012.0,0.04047624912739131
1013.0,0.024428698977361146
1014.0,0.04307866689578677
1015.0,0.0186351344130557
1016.0,0.015259051559155332
1017.0,0.08870555735574188
1018.0,0.030172284297114996
1019.0,0.007074698778144229
1020.0,0.03780073118016932
1021.0,0.020484693249528212
1022.0,0.00627794282638056
1023.0,0.010356489046892011
1024.0,0.06010730082902011
1025.0,0.029032386634370567
1026.0,0.0540035048656299
1027.0,0.0080409469523343
1028.0,0.034324286745915436
1029.0,0.11040142855339893
1030.0,0.021180631351067517
1031.0,0.01397072321191624
1032.0,0.059680212766563545
1033.0,0.040735269992116796
1034.0,0.04230537334799091
1035.0,0.03468261483101513
1036.0,0.005940824984276316
1037.0,0.022382608893375254
1038.0,0.05889760470834179
1039.0,0.026869049286673424
1040.0,0.006067137169405679
1041.0,0.09190728338302898
1042.0,0.0256056689918412
1043.0,0.01810495035914495
1044.0,0.02552577614098649
1045.0,0.05690729604223426
1046.0,0.041439212960047725
1047.0,0.17917297749682493
1048.0,0.022072458263448072
1049.0,0.007958797774678058
1050.0,0.015399619862118982
1051.0,0.004026526444723274
1052.0,0.020633595393973445
1053.0,0.03512470653823976
1054.0,0.02588826279636853
1055.0,0.010486704422071589
1056.0,0.004901438741538942
1057.0,0.029075739855212897
1058.0,0.07936911057482798
1059.0,0.08012780351524992
1060.0,0.012046482392332643
1061.0,0.007411578413145738
1062.0,0.024049453172809033
1063.0,0.006759742714431055
1064.0,0.010413372242536025
1065.0,0.016615702736718776
1066.0,0.02224389475760508
1067.0,0.0927241663339971
1068.0,0.07180501544868423
1069.0,0.013865533768482975
1070.0,0.01989863672646876
1071.0,0.02022188063713473
1072.0,0.009625167140303972
1073.0,0.02341054928287398
1074.0,0.02152689027729967
1075.0,0.012454050903032953
1076.0,0.15750203275405159
1077.0,0.01733034859963313
1078.0,0.025919327254058964
1079.0,0.03760299663550963
1080.0,0.009663197384917424
1081.0,0.005814207351037759
1082.0,0.01563280224075746
1083.0,0.014192164341793235
1084.0,0.05307326516187269
1085.0,0.04070408980242188
1086.0,0.00260146604768666
1087.0,0.016880596980483574
1088.0,0.0676034420001365
1089.0,0.016965142723369672
1090.0,0.03898096486504899
1091.0,0.0177359222255856
1092.0,0.04341470585154831
1093.0,0.016209936682983418
1094.0,0.0219279111403208
1095.0,0.010160674375034064
1096.0,0.04743505094144137
1097.0,0.02581064555509421
1098.0,0.011392188154471933
1099.0,0.006268599911006791
1100.0,0.05244438278677937
1101.0,0.39168805133800966
1102.0,0.014496791544414167
1103.0,0.017250199738722525
1104.0,0.02022413519640766
1105.0,0.01488807997984029
1106.0,0.00479687977383969
1107.0,0.05254579678154986
1108.0,0.015018635493077487
1109.0,0.017484513174969827
1110.0,0.002860657157763672
1111.0,0.02829783368280715
1112.0,0.017556136378255843
1113.0,0.04530806396555973
1114.0,0.05798275907116455
1115.0,0.020628977370268285
1116.0,0.01192425939959282
1117.0,0.00549105723336969
1118.0,0.006365411758955838
1119.0,0.007155700335878498
1120.0,0.018317845664492172
1121.0,0.04355038930368858
1122.0,0.03285996068752915
1123.0,0.04581109536211008
1124.0,0.012978799449454728
1125.0,0.01289401773966457
1126.0,0.022157583272515855
1127.0,0.047623663701208276
1128.0,0.025279233341939992
1129.0,0.015629491504747767
1130.0,0.06236677175517183
1131.0,0.016952348033421667
1132.0,0.030050845820014653
1133.0,0.014878010281212672
1134.0,0.0718988738428201
1135.0,0.02996284470023713
1136.0,0.014156914166531295
1137.0,0.02722464116718311
1138.0,0.017671178708231327
1139.0,0.0163068793107864
1140.0,0.007634159933419938
1141.0,0.03684004677585437
1142.0,0.014640124898916066
1143.0,0.03115666307365827
1144.0,0.008465536517901438
1145.0,0.018781757831550516
1146.0,0.08882902329545422
1147.0,0.008114310002801663
1148.0,0.010567858712525779
1149.0,0.03043220001176396
1150.0,0.11825971120240385
1151.0,0.019431274079338916
1152.0,0.01695161013776638
1153.0,0.017802043012056713
1154.0,0.0632030707205105
1155.0,0.027894971743655878
1156.0,0.021796009833705297
1157.0,0.014567444886914081
1158.0,0.011035176174952043
1159.0,0.020474382291026574
1160.0,0.02600965319221861
1161.0,0.19375904900909866
1162.0,0.02594956917602542
1163.0,0.03257479583200668
1164.0,0.025125060667849503
1165.0,0.07130820551676094
1166.0,0.016245331595527684
1167.0,0.027304514503895774
1168.0,0.022145840685754474
1169.0,0.013822102663802627
1170.0,0.016210734878738454
1171.0,0.017483702261661304
1172.0,0.03364898256942048
1173.0,0.08359491114195725
1174.0,0.045583773743157176
1175.0,0.007977527759972413
1176.0,0.019267853160369934
1177.0,0.0034527529422032836
1178.0,0.01646561483144565
1179.0,0.05513803440259414
1180.0,0.011904237365914679
1181.0,0.010678315327422723
1182.0,0.008828634192521776
1183.0,0.02714778238184597
1184.0,0.010918834621356887
1185.0,0.03931707328205406
1186.0,0.014106773708481082
1187.0,0.02695738117268819
1188.0,0.04064072756836944
1189.0,0.05501512426322466
1190.0,0.2968233378106135
1191.0,0.04145388137117482
1192.0,0.13788670582920812
1193.0,0.01882484880367477
1194.0,0.008186214128360968
1195.0,0.019539065999655898
1196.0,0.0041595874224233465
1197.0,0.004880795387828005
1198.0,0.012008433688700956
1199.0,0.013187089032667187
1200.0,0.009674200440815899
1201.0,0.05354392510331217
1202.0,0.011906338741714555
1203.0,0.04197760512105735
1204.0,0.020470286631210078
1205.0,0.029965763980146262
1206.0,0.01936693472957914
1207.0,0.025228631088758134
1208.0,0.045116971016220316
1209.0,0.024693743173513024
1210.0,0.0066909822160208555
1211.0,0.007272756730977381
1212.0,0.004643076974622328
1213.0,0.02450784474064102
1214.0,0.015482134737354896
1215.0,0.08193735746535456
1216.0,0.0036615680943419765
1217.0,0.05282836790966455
1218.0,0.03491555974987974
1219.0,0.006273249889658997
1220.0,0.012809489273939021
1221.0,0.02098562414029288
1222.0,0.0056627473154643474
1223.0,0.010119986619750524
1224.0,0.030223399747780544
1225.0,0.006214760409592532
1226.0,0.2699169845784939
1227.0,0.05009418089133236
1228.0,0.07515075292149068
1229.0,0.014188348079510865
1230.0,0.016499916688926867
1231.0,0.027222214827485575
1232.0,0.08291155721753202
1233.0,0.012904367485831092
1234.0,0.021077131024103666
1235.0,0.00839204067959875
1236.0,0.022013153805649565
1237.0,0.021381184355635997
1238.0,0.08319937072973506
1239.0,0.05540529655044553
1240.0,0.00379428349471053
1241.0,0.01956762133667266
1242.0,0.03804942484268133
1243.0,0.01683878642480271
1244.0,0.011297650454722918
1245.0,0.03265953922349777
1246.0,0.040526177709186255
1247.0,0.046785033726282316
1248.0,0.004745440858453339
1249.0,0.009014095239553975
1250.0,0.027472398712641705
1251.0,0.0754275494922873
1252.0,0.017475619088364397
1253.0,0.1934902173293754
1254.0,0.011911647343827339
1255.0,0.021617379046798398
1256.0,0.009327765185661646
1257.0,0.09313746164001302
1258.0,0.05461667756118783
1259.0,0.026182637281189188
1260.0,0.011050555102487772
1261.0,0.010742600731041786
1262.0,0.004595888630442981
1263.0,0.007848881734190225
1264.0,0.00793054764276701
1265.0,0.051593476261221786
1266.0,0.026656381654448825
1267.0,0.0067921841867060965
1268.0,0.03885278006649524
1269.0,0.014256010729192086
1270.0,0.03264792521368687
1271.0,0.009247315692963906
1272.0,0.02478283186989279
1273.0,0.01986128919669429
1274.0,0.015928181199408073
1275.0,0.006274919602229959
1276.0,0.04826387358373383
1277.0,0.021381410986116057
1278.0,0.03796739998072927
1279.0,0.01789630704551176
1280.0,0.025297097413752356
1281.0,0.03367608536151968
1282.0,0.12704906620025933
1283.0,0.03043421544247586
1284.0,0.03128703356864571
1285.0,0.015357458358158927
1286.0,0.021041836581190007
1287.0,0.01629171533966243
1288.0,0.04182943886278082
1289.0,0.018330782447980434
1290.0,0.013188749852678473
1291.0,0.0439036850099917
1292.0,0.023780737424870056
1293.0,0.02361223954644167
1294.0,0.05723629185868085
1295.0,0.004582028962869193
1296.0,0.022104132725094268
1297.0,0.0783457782998917
1298.0,0.0016217844809911395
1299.0,0.007327601436179657
1300.0,0.042524662288045745
1301.0,0.019478532782277458
1302.0,0.032966451129867014
1303.0,0.02639240182888678
1304.0,0.010492499171865944
1305.0,0.023205294907342355
1306.0,0.0321179251717785
1307.0,0.17880596054482795
1308.0,0.011794399356443535
1309.0,0.03860365835616674
1310.0,0.015461988996129356
1311.0,0.017800873704202087
1312.0,0.021873401347215413
1313.0,0.17161591881889635
1314.0,0.024084839314358352
1315.0,0.013245524150693218
1316.0,0.06759488558973219
1317.0,0.027964231524217377
1318.0,0.15836050481212968
1319.0,0.03153786037414549
1320.0,0.011293706596864784
1321.0,0.02292231751327323
1322.0,0.048960236576123556
1323.0,0.016598104393562046
1324.0,0.026606066476515366
1325.0,0.038826857319540095
1326.0,0.04980909225364033
1327.0,0.02311061508262559
1328.0,0.01382489264650369
1329.0,0.01496087850262597
1330.0,0.014359063448847577
1331.0,0.048648348851405336
1332.0,0.014187472424268285
1333.0,0.016550504976645977
1334.0,0.05895120501597477
1335.0,0.045870895318333486
1336.0,0.00855625038314127
1337.0,0.006398371716925656
1338.0,0.0612858141380942
1339.0,0.01638322697352993
1340.0,0.012891567121088458
1341.0,0.07426522786645494
1342.0,0.023686972903213435
1343.0,0.06441225780259031
1344.0,0.04459310471340842
1345.0,0.010835936637961592
1346.0,0.05503893579452348
1347.0,0.06389589246716562
1348.0,0.029414524364442387
1349.0,0.006573980194988087
1350.0,0.01649058901977508
1351.0,0.01827412150871384
1352.0,0.00823625409330747
1353.0,0.02397306812525525
1354.0,0.06432109064870643
1355.0,0.027915073498387417
1356.0,0.015996860157336434
1357.0,0.05429846830734163
1358.0,0.04480370437398111
1359.0,0.035744263846169765
1360.0,0.0129029779474913
1361.0,0.016236847125227064
1362.0,0.10612179026490327
1363.0,0.021388435733538935
1364.0,0.03658258651641563
1365.0,0.03299099414704686
1366.0,0.016512026858553634
1367.0,0.06707014961120325
1368.0,0.0571451158510672
1369.0,0.012282254619215581
1370.0,0.01636350710745707
1371.0,0.029067754438200137
1372.0,0.03666693375164593
1373.0,0.1406164974048172
1374.0,0.033828725532982086
1375.0,0.012525499459215784
1376.0,0.026529465914664145
1377.0,0.06325730138787442
1378.0,0.02739743014462047
1379.0,0.02299583369734322
1380.0,0.03731885616439971
1381.0,0.002501022591191842
1382.0,0.19629619272966792
1383.0,0.13440890719319842
1384.0,0.03039857050463548
1385.0,0.011989622516510525
1386.0,0.010870255508024718
1387.0,0.033899503056001236
1388.0,0.024738855467897128
1389.0,0.01344290677478952
1390.0,0.10104770130807804
1391.0,0.05104564263959326
1392.0,0.022738050418514552
1393.0,0.01746673729994901
1394.0,0.01874367388477888
1395.0,0.016880153052186785
1396.0,0.016395035168261986
1397.0,0.01626177454665124
1398.0,0.01205267949647214
1399.0,0.005504932847979229
1400.0,0.01095295915494137
1401.0,0.0353008447177314
1402.0,0.03648851121984459
1403.0,0.12945681566520512
1404.0,0.03489079576679807
1405.0,0.0027488587830851482
1406.0,0.02034661657737559
1407.0,0.012070235048263963
1408.0,0.05459408232434944
1409.0,0.011902714855939172
1410.0,0.05718698042983139
1411.0,0.19143188044646775
1412.0,0.041522585182718966
1413.0,0.02154245118697964
1414.0,0.0664570835956329
1415.0,0.018596371482801733
1416.0,0.04391113187583015
1417.0,0.023300832791200696
1418.0,0.12555966035317387
1419.0,0.020323345154179263
1420.0,0.11799322519785856
1421.0,0.014695243389752827
1422.0,0.01288281004302782
1423.0,0.008747474224030523
1424.0,0.1590067764346191
1425.0,0.037441903210324506
1426.0,0.023195389112335166
1427.0,0.030295224498381557
1428.0,0.05163728869984244
1429.0,0.01764061689746823
1430.0,0.007807541240912982
1431.0,0.012277856138292114
1432.0,0.013027676757266115
1433.0,0.01947518082313303
1434.0,0.011593624133368619
1435.0,0.06355033097023702
1436.0,0.006091791632537005
1437.0,0.009916614458663394
1438.0,0.04552002753518853
1439.0,0.06792359185350702
1440.0,0.025692685534734007
1441.0,0.014451694956280913
1442.0,0.018816806095440685
1443.0,0.05486083535225538
1444.0,0.05028219873552803
1445.0,0.04125920072308682
1446.0,0.04114008682360844
1447.0,0.05591205962218802
1448.0,0.048371536237788205
1449.0,0.03545721512006926
1450.0,0.04714965648152579
1451.0,0.027421904900642075
1452.0,0.034385570964151756
1453.0,0.03377084425981821
1454.0,0.027670569186088664
1455.0,0.006573154013776917
1456.0,0.04593064222593891
1457.0,0.04331104634067083
1458.0,0.009727931034794907
1459.0,0.018255812892764553
1460.0,0.042853835295049776
1461.0,0.020101648675473528
1462.0,0.028640204059483695
1463.0,0.029898959347521528
1464.0,0.027466794217997966
1465.0,0.02174308129697047
1466.0,0.038190278948661394
1467.0,0.05301541224862716
1468.0,0.006827262442966824
1469.0,0.03956776394985498
1470.0,0.008606134490654805
1471.0,0.02483588999976394
1472.0,0.03746185352859406
1473.0,0.01753323041003417
1474.0,0.04030493976591643
1475.0,0.03971084997881079
1476.0,0.014884910018390473
1477.0,0.003042303401311583
1478.0,0.017347648332276384
1479.0,0.015120225288031091
1480.0,0.06431456274737443
1481.0,0.06954629131860902
1482.0,0.01151506788064064
1483.0,0.006029718943180633
1484.0,0.01515362030798376
1485.0,0.037889130410905254
1486.0,0.00708768145580844
1487.0,0.011690882321783424
1488.0,0.021545106247312876
1489.0,0.02640217453346789
1490.0,0.04226811637254123
1491.0,0.05332091618878147
1492.0,0.025767659252679303
1493.0,0.023791126618563165
1494.0,0.012066483745045334
1495.0,0.0055379463182533865
1496.0,0.021239861481233333
1497.0,0.08679987723850792
1499.0,0.02116786886427163
1500.0,0.031439228548144245
1501.0,0.010482858769496168
1502.0,0.039199357057531865
1503.0,0.024009226124679484
1504.0,0.021101204887112212
1505.0,0.08002880502667677
1506.0,0.0034910006583630054
1507.0,0.011992406290132603
1508.0,0.06956004166955441
1509.0,0.014987970186532308
1510.0,0.01923806195619862
1511.0,0.03438601612584746
1512.0,0.17039933505104388
1513.0,0.05179959880784281
1514.0,0.044649972495752456
1515.0,0.06049140458069187
1516.0,0.04328892687659302
1517.0,0.045177439425320126
1518.0,0.009577974376207369
1519.0,0.02306688382709305
1520.0,0.021155691375486417
1521.0,0.02480823537476248
1522.0,0.0052894917108879105
1523.0,0.007538287236728313
1524.0,0.004452615986972805
1525.0,0.029490778610784512
1526.0,0.00862679032567681
1527.0,0.016588937524851844
1528.0,0.01387463116798696
1529.0,0.016529810590428573
1530.0,0.04472662110741922
1531.0,0.02678145263928386
1532.0,0.16642605335609767
1533.0,0.00952585625546788
1534.0,0.02201853414688513
1535.0,0.07903136345350908
1536.0,0.004020193310887126
1537.0,0.014431803141882122
1538.0,0.011848652804038748
1539.0,0.06445838932082039
1540.0,0.014753768797060588
1541.0,0.021483206019607112
1542.0,0.01159579504317647
1543.0,0.015223793185297967
1544.0,0.02630234276265583
1545.0,0.02076491509626791
1546.0,0.011492603531937602
1547.0,0.0924714269270931
1548.0,0.03291069251263557
1549.0,0.03856355259039061
1550.0,0.018943149248438002
1551.0,0.009212824585290649
1552.0,0.019434299754119238
1553.0,0.05919969561859434
1554.0,0.058846987524950135
1555.0,0.0563341909295828
1556.0,0.03881035381781932
1557.0,0.050939036598903954
1558.0,0.06283334664760011
1559.0,0.011344185326432029
1560.0,0.011652738070896361
1561.0,0.01804657166040587
1562.0,0.006704408769093184
1563.0,0.014663835689486378
1564.0,0.022634549609561537
1565.0,0.027946027644463824
1566.0,0.005367034638652442
1567.0,0.06232524262883285
1568.0,0.010187902334834312
1569.0,0.17922594530445893
1570.0,0.01875666460552684
1571.0,0.022296279051419884
1572.0,0.027412251070810804
1573.0,0.028620664107928035
1574.0,0.006947170531848675
1575.0,0.11194557042309429
1576.0,0.03480187552073286
1577.0,0.009034294088735692
1578.0,0.07043798380070426
1579.0,0.020085737866792335
1580.0,0.02695668253551952
1581.0,0.06076737728702159
1582.0,0.00686350239114782
1583.0,0.017937183080318494
1584.0,0.09719960415319999
1585.0,0.02238750624087825
1586.0,0.03483960245524231
1587.0,0.02808019637106839
1588.0,0.0686784897952859
1589.0,0.05565898356301849
1590.0,0.012834692781306277
1591.0,0.03534266937552125
1592.0,0.015180332360413615
1593.0,0.2176311425251691
1594.0,0.032324287156640326
1595.0,0.0233895495801104
1596.0,0.04429108691310025
1597.0,0.11002350204756754
1598.0,0.12035488105531927
1599.0,0.1080369215806897
1600.0,0.021577857605272387
1601.0,0.03294321453618864
1602.0,0.07868149372967585
1603.0,0.024375667055939864
1604.0,0.01313538891980793
1605.0,0.12559791826872382
1606.0,0.028719492724640205
1607.0,0.19422246890888906
1608.0,0.06396315155218911
1609.0,0.022010703962792737
1610.0,0.024881461569340596
1611.0,0.037253671993598476
1612.0,0.03805648467438629
1613.0,0.007861572611474358
1614.0,0.03975192082307337
1615.0,0.05040529088890833
1616.0,0.005194580274064358
1617.0,0.022496931928624044
1618.0,0.0456743018621411
1619.0,0.00509279767371479
1620.0,0.038877992353923606
1621.0,0.06306703378511869
1622.0,0.01999946482851714
1623.0,0.046323354940982844
1624.0,0.03232895734604763
1625.0,0.009028621032679353
1626.0,0.03928942489754538
1627.0,0.03479072638500647
1628.0,0.10121731365708664
1629.0,0.041451303813128025
1630.0,0.06663334966949429
1631.0,0.09756430227892497
1632.0,0.0273075013581068
1633.0,0.02276703086316863
1634.0,0.018560998540791875
1635.0,0.046268826634705607
1636.0,0.04926255264844656
1637.0,0.0057110456698484385
1638.0,0.12355219869626696
1639.0,0.023514468255917964
1640.0,0.08141532783056718
1641.0,0.021553253318012087
1642.0,0.0468052899314019
1643.0,0.013471393588146328
1644.0,0.022034510689786478
1645.0,0.024264892678180227
1646.0,0.030591235506328054
1647.0,0.02040566434379023
1648.0,0.007920752003452547
1649.0,0.003824454046833589
1650.0,0.046971795904328234
1651.0,0.0741226824046754
1652.0,0.05825497043077603
1653.0,0.011254882052286443
1654.0,0.06544959421974438
1655.0,0.046571264711611014
1656.0,0.06434361010092346
1657.0,0.023218978612394567
1658.0,0.019917779598242483
1659.0,0.025862191234622377
1660.0,0.039002056136587165
1661.0,0.01503816468579757
1662.0,0.01356267056207976
1663.0,0.09446296478752467
1664.0,0.025505917834984865
1665.0,0.0548880779516941
1666.0,0.017535201712067988
1667.0,0.039175511136753015
1668.0,0.03088186389314534
1669.0,0.1356710633149215
1670.0,0.028770289331263937
1671.0,0.016536293035307202
1672.0,0.01852922850048331
1673.0,0.007659271228256235
1674.0,0.09093917665995425
1675.0,0.023274773774624825
1676.0,0.05673944834643598
1677.0,0.045620952240525
1678.0,0.011850081149511854
1679.0,0.025598124724185305
1680.0,0.015267241702450762
1681.0,0.01356108336049057
1682.0,0.020611324661119437
1683.0,0.027192360016482228
1684.0,0.05681344445404393
1685.0,0.01993639551259274
1686.0,0.03011209656270154
1687.0,0.03094970329776341
1688.0,0.052278784135191665
1689.0,0.019998005243122428
1690.0,0.03813186156969747
1691.0,0.11734081886712326
1692.0,0.009825514199259679
1693.0,0.069906922069717
1694.0,0.052671803104292196
1695.0,0.13900194288643672
1696.0,0.02696366788752677
1697.0,0.0076931432624940035
1698.0,0.024173912080450957
1699.0,0.011314457388194404
1700.0,0.05775383516207062
1701.0,0.030503470754909643
1702.0,0.004935282868437218
1703.0,0.035159812058063185
1704.0,0.013791987199571535
1705.0,0.007703850038734939
1706.0,0.06150906254028745
1707.0,0.007289817548088341
1708.0,0.058949620654190286
1709.0,0.013357292133593653
1710.0,0.08832659412729787
1711.0,0.013525092508491165
